# qx qy qz distance label
  0.29487179   0.29487179   0.29487179   3.10374448 
  0.30769231   0.30769231   0.30769231   3.12595026 
  0.32051282   0.32051282   0.32051282   3.14815603 
  0.33333333   0.33333333   0.33333333   3.17036181 
  0.34615385   0.34615385   0.34615385   3.19256759 
  0.35897436   0.35897436   0.35897436   3.21477337 
  0.37179487   0.37179487   0.37179487   3.23697915 
  0.38461538   0.38461538   0.38461538   3.25918493 
  0.39743590   0.39743590   0.39743590   3.28139071 
  0.41025641   0.41025641   0.41025641   3.30359649 
  0.42307692   0.42307692   0.42307692   3.32580227 
  0.43589744   0.43589744   0.43589744   3.34800805 
  0.44871795   0.44871795   0.44871795   3.37021383 
  0.46153846   0.46153846   0.46153846   3.39241961 
  0.47435897   0.47435897   0.47435897   3.41462539 
  0.48717949   0.48717949   0.48717949   3.43683117 
  0.50000000   0.50000000   0.50000000   3.45903695 L
  0.50000000   0.50000000   0.50000000   3.45903695 L
  0.49358974   0.49358974   0.50641026   3.47013984 
  0.48717949   0.48717949   0.51282051   3.48124273 
  0.48076923   0.48076923   0.51923077   3.49234562 
  0.47435897   0.47435897   0.52564103   3.50344851 
  0.46794872   0.46794872   0.53205128   3.51455140 
  0.46153846   0.46153846   0.53846154   3.52565429 
  0.45512821   0.45512821   0.54487179   3.53675718 
  0.44871795   0.44871795   0.55128205   3.54786007 
  0.44230769   0.44230769   0.55769231   3.55896296 
  0.43589744   0.43589744   0.56410256   3.57006585 
  0.42948718   0.42948718   0.57051282   3.58116874 
  0.42307692   0.42307692   0.57692308   3.59227163 
  0.41666667   0.41666667   0.58333333   3.60337452 
  0.41025641   0.41025641   0.58974359   3.61447741 
  0.40384615   0.40384615   0.59615385   3.62558030 
  0.39743590   0.39743590   0.60256410   3.63668319 
  0.39102564   0.39102564   0.60897436   3.64778608 
  0.38461538   0.38461538   0.61538462   3.65888897 
  0.37820513   0.37820513   0.62179487   3.66999185 
  0.37179487   0.37179487   0.62820513   3.68109474 
  0.36538462   0.36538462   0.63461538   3.69219763 
  0.35897436   0.35897436   0.64102564   3.70330052 
  0.35256410   0.35256410   0.64743590   3.71440341 
  0.34615385   0.34615385   0.65384615   3.72550630 
  0.33974359   0.33974359   0.66025641   3.73660919 
  0.33333333   0.33333333   0.66666667   3.74771208 
  0.32692308   0.32692308   0.67307692   3.75881497 
  0.32051282   0.32051282   0.67948718   3.76991786 
  0.31410256   0.31410256   0.68589744   3.78102075 
  0.30769231   0.30769231   0.69230769   3.79212364 
  0.30128205   0.30128205   0.69871795   3.80322653 
  0.29487179   0.29487179   0.70512821   3.81432942 
  0.28846154   0.28846154   0.71153846   3.82543231 
  0.28205128   0.28205128   0.71794872   3.83653520 
